Id,Source,Target,Interaction,Type
533606,Bubo virginianus,Junco hyemalis,eats,directed
533620,Bubo virginianus,Lasiurus borealis,eats,directed
553117,Bubo virginianus,Oligoryzomys longicaudatus,eats,directed
1312131,Bubo virginianus,Rabbit coronavirus HKU14,eats,directed
1312155,Bubo virginianus,Icterus galbula,eats,directed
2225088,Bubo virginianus,Lepus americanus,preysOn,directed
2225093,Bubo virginianus,Tamiasciurus hudsonicus,preysOn,directed
2659210,Bubo virginianus,Ctenomys conoveri,eats,directed
2659219,Bubo virginianus,Nucifraga columbiana,eats,directed
2659383,Bubo virginianus,Bassariscus astutus,eats,directed
2659774,Bubo virginianus,Aix sponsa,eats,directed
2659827,Bubo virginianus,Asio flammeus,eats,directed
2659887,Bubo virginianus,Falcipennis canadensis,eats,directed
2659940,Bubo virginianus,Strix varia,eats,directed
2659944,Bubo virginianus,Micrathene whitneyi,eats,directed
2659976,Bubo virginianus,Surnia ulula,eats,directed
2660142,Bubo virginianus,Corvus corax,eats,directed
2660189,Bubo virginianus,Tamias merriami,eats,directed
2660216,Bubo virginianus,Larus californicus,eats,directed
2660331,Bubo virginianus,Pandion haliaetus,eats,directed
2661006,Bubo virginianus,Chaetodipus nelsoni,eats,directed
2661094,Bubo virginianus,Megascops kennicottii,eats,directed
2661789,Bubo virginianus,Egretta thula,eats,directed
2661842,Bubo virginianus,Microtus longicaudus,eats,directed
2661928,Bubo virginianus,Parabuteo unicinctus,eats,directed
2669269,Bubo virginianus,Catharus fuscescens,eats,directed
2862905,Bubo virginianus,Accipiter cooperii,eats,directed
3093724,Bubo virginianus,Ambystoma tigrinum,preysOn,directed
3482046,Bubo virginianus,Vanellus chilensis,eats,directed
3482047,Bubo virginianus,Akodon olivaceus,eats,directed
209176,Cathartes aura,Procyon lotor,eats,directed
209177,Cathartes aura,Sylvilagus floridanus,eats,directed
209178,Cathartes aura,Mephitis mephitis,eats,directed
209179,Cathartes aura,Sciurus carolinensis,eats,directed
209180,Cathartes aura,Sciurus niger,eats,directed
209181,Cathartes aura,Spermophilus franklinii,eats,directed
209182,Cathartes aura,Odocoileus virginianus,eats,directed
209190,Cathartes aura,Ondatra zibethicus,eats,directed
209192,Cathartes aura,Marmota monax,eats,directed
209201,Cathartes aura,Canis lupus,eats,directed
209202,Cathartes aura,Felis catus,eats,directed
209203,Cathartes aura,Equus ferus,eats,directed
209204,Cathartes aura,Sus scrofa,eats,directed
209205,Cathartes aura,Bos taurus,eats,directed
209206,Cathartes aura,Ovis aries,eats,directed
209207,Cathartes aura,Didelphis virginiana,eats,directed
209222,Cathartes aura,Sialia mexicana,eats,directed
209238,Cathartes aura,Gallus gallus,eats,directed
209239,Cathartes aura,Geococcyx californianus,eats,directed
209262,Cathartes aura,Lepomis macrochirus,eats,directed
209274,Cathartes aura,Meleagris gallopavo,eats,directed
209296,Cathartes aura,Canis latrans,eats,directed
209298,Cathartes aura,Nyctidromus albicollis,eats,directed
209299,Cathartes aura,Colinus virginianus,eats,directed
209300,Cathartes aura,Terrapene ornata,eats,directed
209302,Cathartes aura,Crotalus atrox,eats,directed
209305,Cathartes aura,Dasypus novemcinctus,eats,directed
209307,Cathartes aura,Chen caerulescens,eats,directed
209311,Cathartes aura,Urocyon cinereoargenteus,eats,directed
209316,Cathartes aura,Lynx rufus,eats,directed
209321,Cathartes aura,Equus asinus,eats,directed
218335,Cathartes aura,Sigmodon fulviventer,eats,directed
583686,Cathartes aura,Elaeis guineensis,eats,directed
2660702,Cathartes aura,Egretta tricolor,eats,directed
209279,Coragyps atratus,Didelphis virginiana,eats,directed
209280,Coragyps atratus,Bos taurus,eats,directed
209282,Coragyps atratus,Sus scrofa,eats,directed
209284,Coragyps atratus,Meleagris gallopavo,eats,directed
209285,Coragyps atratus,Gallus gallus,eats,directed
209286,Coragyps atratus,Ovis aries,eats,directed
209287,Coragyps atratus,Marmota monax,eats,directed
209288,Coragyps atratus,Odocoileus virginianus,eats,directed
209290,Coragyps atratus,Mephitis mephitis,eats,directed
209291,Coragyps atratus,Procyon lotor,eats,directed
209323,Coragyps atratus,Canis latrans,eats,directed
209324,Coragyps atratus,Dasypus novemcinctus,eats,directed
209327,Coragyps atratus,Equus asinus,eats,directed
1127939,Coragyps atratus,Elaeis guineensis,eats,directed
1564414,Coragyps atratus,Canis lupus,preysOn,directed
1589243,Coragyps atratus,Alligator mississippiensis,eats,directed
1619426,Coragyps atratus,Hypanus guttatus,eats,directed
214166,Aquila chrysaetos,Lepus townsendii,eats,directed
214167,Aquila chrysaetos,Antilocapra americana,eats,directed
214168,Aquila chrysaetos,Ovis aries,eats,directed
214169,Aquila chrysaetos,Tympanuchus phasianellus,eats,directed
214170,Aquila chrysaetos,Cynomys ludovicianus,eats,directed
214175,Aquila chrysaetos,Phasianus colchicus,eats,directed
214178,Aquila chrysaetos,Mergus merganser,eats,directed
214179,Aquila chrysaetos,Phalacrocorax auritus,eats,directed
214180,Aquila chrysaetos,Ardea herodias,eats,directed
214182,Aquila chrysaetos,Pituophis catenifer,eats,directed
214183,Aquila chrysaetos,Coluber constrictor,eats,directed
214184,Aquila chrysaetos,Columba livia,eats,directed
214185,Aquila chrysaetos,Gallus gallus,eats,directed
214186,Aquila chrysaetos,Anas acuta,eats,directed
214187,Aquila chrysaetos,Chordeiles minor,eats,directed
214188,Aquila chrysaetos,Accipiter cooperii,eats,directed
214189,Aquila chrysaetos,Falco sparverius,eats,directed
214190,Aquila chrysaetos,Myadestes townsendi,eats,directed
214191,Aquila chrysaetos,Melanerpes lewis,eats,directed
214192,Aquila chrysaetos,Anas platyrhynchos,eats,directed
214194,Aquila chrysaetos,Sturnella neglecta,eats,directed
214196,Aquila chrysaetos,Turdus migratorius,eats,directed
214199,Aquila chrysaetos,Bonasa umbellus,eats,directed
214200,Aquila chrysaetos,Colaptes auratus,eats,directed
214202,Aquila chrysaetos,Bubo virginianus,eats,directed
214204,Aquila chrysaetos,Corvus brachyrhynchos,eats,directed
214206,Aquila chrysaetos,Centrocercus urophasianus,eats,directed
214207,Aquila chrysaetos,Perdix perdix,eats,directed
214208,Aquila chrysaetos,Pica pica,eats,directed
214210,Aquila chrysaetos,Canis latrans,eats,directed
214214,Aquila chrysaetos,Marmota flaviventris,eats,directed
214215,Aquila chrysaetos,Spermophilus richardsonii,eats,directed
214216,Aquila chrysaetos,Odocoileus hemionus,eats,directed
214217,Aquila chrysaetos,Mephitis mephitis,eats,directed
214218,Aquila chrysaetos,Mustela frenata,eats,directed
214221,Aquila chrysaetos,Felis catus,eats,directed
214223,Aquila chrysaetos,Neotoma cinerea,eats,directed
214224,Aquila chrysaetos,Vulpes macrotis,eats,directed
214225,Aquila chrysaetos,Procyon lotor,eats,directed
214226,Aquila chrysaetos,Sciurus niger,eats,directed
214228,Aquila chrysaetos,Bassariscus astutus,eats,directed
214230,Aquila chrysaetos,Otospermophilus variegatus,eats,directed
214237,Aquila chrysaetos,Lepus californicus,eats,directed
214238,Aquila chrysaetos,Pappogeomys castanops,eats,directed
214239,Aquila chrysaetos,Ammospermophilus interpres,eats,directed
214240,Aquila chrysaetos,Erethizon dorsatus,eats,directed
214241,Aquila chrysaetos,Conepatus leuconotus,eats,directed
214267,Aquila chrysaetos,Urocyon cinereoargenteus,eats,directed
214268,Aquila chrysaetos,Taxidea taxus,eats,directed
214271,Aquila chrysaetos,Numenius americanus,eats,directed
214275,Aquila chrysaetos,Circus cyaneus,eats,directed
214279,Aquila chrysaetos,Crotalus viridis,eats,directed
214289,Aquila chrysaetos,Pica hudsonia,eats,directed
214295,Aquila chrysaetos,Asio otus,eats,directed
214299,Aquila chrysaetos,Asio flammeus,eats,directed
214332,Aquila chrysaetos,Chrysemys picta,eats,directed
214333,Aquila chrysaetos,Pituophis melanoleucus,eats,directed
214338,Aquila chrysaetos,Cyanocitta stelleri,eats,directed
214343,Aquila chrysaetos,Larus delawarensis,eats,directed
214348,Aquila chrysaetos,Alectoris chukar,eats,directed
214351,Aquila chrysaetos,Buteo jamaicensis,eats,directed
214353,Aquila chrysaetos,Branta canadensis,eats,directed
214355,Aquila chrysaetos,Bos taurus,eats,directed
214356,Aquila chrysaetos,Equus ferus,eats,directed
214362,Aquila chrysaetos,Ondatra zibethicus,eats,directed
214365,Aquila chrysaetos,Spermophilus columbianus,eats,directed
214406,Aquila chrysaetos,Callipepla squamata,eats,directed
214407,Aquila chrysaetos,Geococcyx californianus,eats,directed
214427,Aquila chrysaetos,Pandion haliaetus,eats,directed
214438,Aquila chrysaetos,Fulica americana,eats,directed
214442,Aquila chrysaetos,Callipepla californica,eats,directed
214443,Aquila chrysaetos,Falco mexicanus,eats,directed
214444,Aquila chrysaetos,Zenaida macroura,eats,directed
214448,Aquila chrysaetos,Corvus corax,eats,directed
214450,Aquila chrysaetos,Tyto alba,eats,directed
214457,Aquila chrysaetos,Dipodomys ordii,eats,directed
214459,Aquila chrysaetos,Neotoma lepida,eats,directed
214460,Aquila chrysaetos,Spermophilus townsendii,eats,directed
214462,Aquila chrysaetos,Sylvilagus audubonii,eats,directed
214466,Aquila chrysaetos,Tringa semipalmata,eats,directed
214488,Aquila chrysaetos,Lepus americanus,eats,directed
214490,Aquila chrysaetos,Mustela erminea,eats,directed
214491,Aquila chrysaetos,Thomomys townsendii,eats,directed
214504,Aquila chrysaetos,Cathartes aura,eats,directed
214507,Aquila chrysaetos,Euphagus cyanocephalus,eats,directed
214515,Aquila chrysaetos,Elanus axillaris,eats,directed
214516,Aquila chrysaetos,Pica nuttalli,eats,directed
214529,Aquila chrysaetos,Microtus californicus,eats,directed
214530,Aquila chrysaetos,Otospermophilus beecheyi,eats,directed
214569,Aquila chrysaetos,Odocoileus virginianus,eats,directed
214658,Aquila chrysaetos,Catostomus occidentalis,eats,directed
214659,Aquila chrysaetos,Archoplites interruptus,eats,directed
214660,Aquila chrysaetos,Lampropeltis getula,eats,directed
214669,Aquila chrysaetos,Aphelocoma californica,eats,directed
214680,Aquila chrysaetos,Scapanus latimanus,eats,directed
214686,Aquila chrysaetos,Sciurus griseus,eats,directed
214687,Aquila chrysaetos,Neotoma fuscipes,eats,directed
214689,Aquila chrysaetos,Thomomys bottae,eats,directed
214692,Aquila chrysaetos,Didelphis virginiana,eats,directed
214698,Aquila chrysaetos,Urocitellus beldingi,eats,directed
214701,Aquila chrysaetos,Sylvilagus nuttallii,eats,directed
214731,Aquila chrysaetos,Anas cyanoptera,eats,directed
214769,Aquila chrysaetos,Aechmophorus occidentalis,eats,directed
214792,Aquila chrysaetos,Masticophis taeniatus,eats,directed
214800,Aquila chrysaetos,Aythya valisineria,eats,directed
214871,Aquila chrysaetos,Perognathus parvus,eats,directed
214873,Aquila chrysaetos,Spermophilus armatus,eats,directed
214878,Aquila chrysaetos,Ammospermophilus leucurus,eats,directed
214896,Aquila chrysaetos,Colaptes cafer,eats,directed
215232,Aquila chrysaetos,Buteo swainsoni,eats,directed
215233,Aquila chrysaetos,Eremophila alpestris,eats,directed
215248,Aquila chrysaetos,Chondestes grammacus,eats,directed
215250,Aquila chrysaetos,Chaetodipus formosus,eats,directed
215435,Aquila chrysaetos,Cynomys leucurus,eats,directed
215436,Aquila chrysaetos,Spermophilus tridecemlineatus,eats,directed
218744,Aquila chrysaetos,Callipepla gambelii,eats,directed
519209,Aquila chrysaetos,Microtus montanus,eats,directed
519217,Aquila chrysaetos,Cnemidophorus tigris,eats,directed
550106,Aquila chrysaetos,Equus caballus,eats,directed
1243563,Aquila chrysaetos,Larus argentatus,eats,directed
1243565,Aquila chrysaetos,Grus canadensis,eats,directed
1243566,Aquila chrysaetos,Falco rusticolus,eats,directed
1243567,Aquila chrysaetos,Histrionicus histrionicus,eats,directed
1243570,Aquila chrysaetos,Chen canagica,eats,directed
1243572,Aquila chrysaetos,Cygnus columbianus,eats,directed
1295538,Aquila chrysaetos,Lagopus muta,eats,directed
2658936,Aquila chrysaetos,Nucifraga columbiana,eats,directed
2659039,Aquila chrysaetos,Larus californicus,eats,directed
2659154,Aquila chrysaetos,Spermophilus washingtoni,eats,directed
2659202,Aquila chrysaetos,Spermophilus beecheyi,eats,directed
2659830,Aquila chrysaetos,Marmota caudata,eats,directed
2659832,Aquila chrysaetos,Marmota bobak,eats,directed
2660352,Aquila chrysaetos,Capra ibex,eats,directed
2660526,Aquila chrysaetos,Anser anser,eats,directed
215990,Haliaeetus leucocephalus,Mephitis mephitis,eats,directed
215991,Haliaeetus leucocephalus,Otospermophilus variegatus,eats,directed
215992,Haliaeetus leucocephalus,Sylvilagus audubonii,eats,directed
215994,Haliaeetus leucocephalus,Leptotila verreauxi,eats,directed
215995,Haliaeetus leucocephalus,Geococcyx californianus,eats,directed
215996,Haliaeetus leucocephalus,Anas americana,eats,directed
215997,Haliaeetus leucocephalus,Anas acuta,eats,directed
215999,Haliaeetus leucocephalus,Zenaida asiatica,eats,directed
216001,Haliaeetus leucocephalus,Podilymbus podiceps,eats,directed
216002,Haliaeetus leucocephalus,Anas crecca,eats,directed
216003,Haliaeetus leucocephalus,Fulica americana,eats,directed
216008,Haliaeetus leucocephalus,Carpiodes carpio,eats,directed
216009,Haliaeetus leucocephalus,Cyprinus carpio,eats,directed
216033,Haliaeetus leucocephalus,Ondatra zibethicus,eats,directed
216035,Haliaeetus leucocephalus,Pseudopleuronectes americanus,eats,directed
216039,Haliaeetus leucocephalus,Ardea herodias,eats,directed
216041,Haliaeetus leucocephalus,Gallus gallus,eats,directed
216042,Haliaeetus leucocephalus,Larus argentatus,eats,directed
216043,Haliaeetus leucocephalus,Larus marinus,eats,directed
216049,Haliaeetus leucocephalus,Ameiurus melas,eats,directed
216051,Haliaeetus leucocephalus,Ameiurus catus,eats,directed
216052,Haliaeetus leucocephalus,Esox niger,eats,directed
216053,Haliaeetus leucocephalus,Morone saxatilis,eats,directed
216054,Haliaeetus leucocephalus,Anguilla rostrata,eats,directed
216055,Haliaeetus leucocephalus,Ictalurus punctatus,eats,directed
216058,Haliaeetus leucocephalus,Chelydra serpentina,eats,directed
216059,Haliaeetus leucocephalus,Kinosternon subrubrum,eats,directed
216060,Haliaeetus leucocephalus,Sternotherus odoratus,eats,directed
216061,Haliaeetus leucocephalus,Malaclemys terrapin,eats,directed
216062,Haliaeetus leucocephalus,Sylvilagus palustris,eats,directed
216063,Haliaeetus leucocephalus,Rattus norvegicus,eats,directed
216064,Haliaeetus leucocephalus,Marmota monax,eats,directed
216065,Haliaeetus leucocephalus,Sciurus carolinensis,eats,directed
216066,Haliaeetus leucocephalus,Sylvilagus floridanus,eats,directed
216068,Haliaeetus leucocephalus,Chroicocephalus philadelphia,eats,directed
216070,Haliaeetus leucocephalus,Rallus longirostris,eats,directed
216071,Haliaeetus leucocephalus,Buteo lineatus,eats,directed
216072,Haliaeetus leucocephalus,Coragyps atratus,eats,directed
216073,Haliaeetus leucocephalus,Anas discors,eats,directed
216074,Haliaeetus leucocephalus,Anas strepera,eats,directed
216076,Haliaeetus leucocephalus,Oxyura jamaicensis,eats,directed
216077,Haliaeetus leucocephalus,Aix sponsa,eats,directed
216078,Haliaeetus leucocephalus,Egretta caerulea,eats,directed
216079,Haliaeetus leucocephalus,Podiceps auritus,eats,directed
216080,Haliaeetus leucocephalus,Anas platyrhynchos,eats,directed
216082,Haliaeetus leucocephalus,Corvus brachyrhynchos,eats,directed
216083,Haliaeetus leucocephalus,Quiscalus quiscula,eats,directed
216084,Haliaeetus leucocephalus,Branta canadensis,eats,directed
216085,Haliaeetus leucocephalus,Aythya affinis,eats,directed
216086,Haliaeetus leucocephalus,Gallinula chloropus,eats,directed
216087,Haliaeetus leucocephalus,Larus delawarensis,eats,directed
216088,Haliaeetus leucocephalus,Columba livia,eats,directed
216089,Haliaeetus leucocephalus,Plegadis falcinellus,eats,directed
216091,Haliaeetus leucocephalus,Zenaida macroura,eats,directed
216094,Haliaeetus leucocephalus,Ovis aries,eats,directed
216102,Haliaeetus leucocephalus,Ambloplites rupestris,eats,directed
216103,Haliaeetus leucocephalus,Micropterus salmoides,eats,directed
216104,Haliaeetus leucocephalus,Esox lucius,eats,directed
216107,Haliaeetus leucocephalus,Mya arenaria,eats,directed
216108,Haliaeetus leucocephalus,Mytilus edulis,eats,directed
216109,Haliaeetus leucocephalus,Cancer magister,eats,directed
216110,Haliaeetus leucocephalus,Porichthys notatus,eats,directed
216112,Haliaeetus leucocephalus,Pleuronichthys decurrens,eats,directed
216113,Haliaeetus leucocephalus,Felis domesticus,eats,directed
216114,Haliaeetus leucocephalus,Lepus americanus,eats,directed
216115,Haliaeetus leucocephalus,Phenacomys intermedius,eats,directed
216117,Haliaeetus leucocephalus,Microtus townsendii,eats,directed
216118,Haliaeetus leucocephalus,Phalacrocorax pelagicus,eats,directed
216119,Haliaeetus leucocephalus,Bubo scandiacus,eats,directed
216120,Haliaeetus leucocephalus,Gavia stellata,eats,directed
216121,Haliaeetus leucocephalus,Gavia pacifica,eats,directed
216122,Haliaeetus leucocephalus,Botaurus lentiginosus,eats,directed
216124,Haliaeetus leucocephalus,Passer domesticus,eats,directed
216125,Haliaeetus leucocephalus,Mimus polyglottos,eats,directed
216126,Haliaeetus leucocephalus,Patagioenas fasciata,eats,directed
216127,Haliaeetus leucocephalus,Cepphus columba,eats,directed
216128,Haliaeetus leucocephalus,Larus canus,eats,directed
216129,Haliaeetus leucocephalus,Melanitta fusca,eats,directed
216131,Haliaeetus leucocephalus,Bucephala albeola,eats,directed
216133,Haliaeetus leucocephalus,Bucephala clangula,eats,directed
216135,Haliaeetus leucocephalus,Pleuronichthys coenosus,eats,directed
216136,Haliaeetus leucocephalus,Didelphis virginiana,eats,directed
216137,Haliaeetus leucocephalus,Aechmophorus occidentalis,eats,directed
216138,Haliaeetus leucocephalus,Phasianus colchicus,eats,directed
216141,Haliaeetus leucocephalus,Tyto alba,eats,directed
